File,ID,Member_Name,Member_Type,Entity,Member_ID,Modules,Module_List,Module,Duplicated
net/sf/jabref/logic/importer/ImportFormatPreferences.java,477,getFieldContentParserPreferences,function,net.sf.jabref.logic.importer.ImportFormatPreferences,13301,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/ImportFormatPreferences.java,477,isKeywordSyncEnabled,function,net.sf.jabref.logic.importer.ImportFormatPreferences,13303,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,900,getOfficialIEEEAbbreviations,function,net.sf.jabref.logic.journals.JournalAbbreviationLoader,22852,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,900,getStandardIEEEAbbreviations,function,net.sf.jabref.logic.journals.JournalAbbreviationLoader,22854,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,900,getBuiltInAbbreviations,function,net.sf.jabref.logic.journals.JournalAbbreviationLoader,22851,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,900,journalAbbrev,var,net.sf.jabref.logic.journals.JournalAbbreviationLoader,22866,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,900,JOURNALS_FILE_BUILTIN,var,net.sf.jabref.logic.journals.JournalAbbreviationLoader,22859,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,900,LOGGER,var,net.sf.jabref.logic.journals.JournalAbbreviationLoader,22862,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,900,JOURNALS_IEEE_ABBREVIATION_LIST_WITH_CODE,var,net.sf.jabref.logic.journals.JournalAbbreviationLoader,22860,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,900,JOURNALS_IEEE_ABBREVIATION_LIST_WITH_TEXT,var,net.sf.jabref.logic.journals.JournalAbbreviationLoader,22861,['logic'],['logic'],logic,False
net/sf/jabref/gui/groups/EntryTableTransferHandler.java,159,handleDropTransfer,function,net.sf.jabref.gui.groups.EntryTableTransferHandler,5173,['gui'],['gui'],gui,False
net/sf/jabref/logic/net/URLDownload.java,996,downloadToFile,function,net.sf.jabref.logic.net.URLDownload,23968,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationRepository.java,902,JournalAbbreviationRepository,type,net.sf.jabref.logic.journals.JournalAbbreviationRepository,22892,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/JournalAbbreviationRepository.java,902,addEntries,function,net.sf.jabref.logic.journals.JournalAbbreviationRepository,22882,['logic'],['logic'],logic,False
net/sf/jabref/gui/externalfiletype/ExternalFileMenuItem.java,131,openLink,function,net.sf.jabref.gui.externalfiletype.ExternalFileMenuItem,4403,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,ImportDialog,function,net.sf.jabref.pdfimport.ImportDialog,27528,['gui'],['gui'],gui,False
net/sf/jabref/preferences/JabRefPreferences.java,1160,getInt,function,net.sf.jabref.preferences.JabRefPreferences,27674,['preferences'],['preferences'],preferences,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,onOK,function,net.sf.jabref.pdfimport.ImportDialog,27535,['gui'],['gui'],gui,False
net/sf/jabref/preferences/JabRefPreferences.java,1160,putInt,function,net.sf.jabref.preferences.JabRefPreferences,27709,['preferences'],['preferences'],preferences,False
net/sf/jabref/preferences/JabRefPreferences.java,1160,IMPORT_DEFAULT_PDF_IMPORT_STYLE,var,net.sf.jabref.preferences.JabRefPreferences,27833,['preferences'],['preferences'],preferences,False
net/sf/jabref/preferences/JabRefPreferences.java,1160,IMPORT_ALWAYSUSE,var,net.sf.jabref.preferences.JabRefPreferences,27832,['preferences'],['preferences'],preferences,False
net/sf/jabref/logic/integrity/FileChecker.java,883,FileChecker,function,net.sf.jabref.logic.integrity.FileChecker,22689,['logic'],['logic'],logic,False
net/sf/jabref/model/entry/BibEntry.java,1092,addKeywords,function,net.sf.jabref.model.entry.BibEntry,26010,['model'],['model'],model,False
net/sf/jabref/logic/importer/fileformat/medline/MeshHeading.java,602,qualifierName,var,net.sf.jabref.logic.importer.fileformat.medline.MeshHeading,16706,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/QualifierName.java,797,QualifierName,type,net.sf.jabref.logic.importer.fileformat.medline.QualifierName,20945,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fetcher/MedlineFetcher.java,506,doPostCleanup,function,net.sf.jabref.logic.importer.fetcher.MedlineFetcher,13760,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/Pagination.java,612,getContent,function,net.sf.jabref.logic.importer.fileformat.medline.Pagination,16976,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/Pagination.java,612,content,var,net.sf.jabref.logic.importer.fileformat.medline.Pagination,16978,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/Pagination.java,612,Pagination,type,net.sf.jabref.logic.importer.fileformat.medline.Pagination,16977,['logic'],['logic'],logic,False
net/sf/jabref/gui/DuplicateSearch.java,37,bes,var,net.sf.jabref.gui.DuplicateSearch,1032,['gui'],['gui'],gui,False
net/sf/jabref/gui/DuplicateSearch.java,37,duplicates,var,net.sf.jabref.gui.DuplicateSearch,1041,['gui'],['gui'],gui,False
net/sf/jabref/logic/formatter/bibtexfields/UnicodeToLatexFormatter.java,453,net/sf/jabref/logic/formatter/bibtexfields/UnicodeToLatexFormatter,file,net.sf.jabref.logic.formatter.bibtexfields.UnicodeToLatexFormatter,13023,['logic'],['logic'],logic,False
net/sf/jabref/model/strings/HTMLUnicodeConversionMaps.java,1151,HTMLUnicodeConversionMaps,type,net.sf.jabref.model.strings.HTMLUnicodeConversionMaps,27371,['model'],['model'],model,False
net/sf/jabref/model/strings/StringUtil.java,1153,limitStringLength,function,net.sf.jabref.model.strings.StringUtil,27429,['model'],['model'],model,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,onCancel,function,net.sf.jabref.pdfimport.ImportDialog,27534,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,getChoice,function,net.sf.jabref.pdfimport.ImportDialog,27530,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,radioButtonNoMeta,var,net.sf.jabref.pdfimport.ImportDialog,27561,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,radioButtonXmp,var,net.sf.jabref.pdfimport.ImportDialog,27563,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,radioButtonPDFcontent,var,net.sf.jabref.pdfimport.ImportDialog,27562,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,radioButtononlyAttachPDF,var,net.sf.jabref.pdfimport.ImportDialog,27564,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,checkBoxDoNotShowAgain,var,net.sf.jabref.pdfimport.ImportDialog,27548,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,useDefaultPDFImportStyle,var,net.sf.jabref.pdfimport.ImportDialog,27568,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,ImportDialog,type,net.sf.jabref.pdfimport.ImportDialog,27538,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,NOMETA,var,net.sf.jabref.pdfimport.ImportDialog,27540,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,XMP,var,net.sf.jabref.pdfimport.ImportDialog,27542,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,CONTENT,var,net.sf.jabref.pdfimport.ImportDialog,27539,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,ONLYATTACH,var,net.sf.jabref.pdfimport.ImportDialog,27541,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,result,var,net.sf.jabref.pdfimport.ImportDialog,27565,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,showDialog,function,net.sf.jabref.pdfimport.ImportDialog,27536,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,isDoNotShowAgain,function,net.sf.jabref.pdfimport.ImportDialog,27533,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,getResult,function,net.sf.jabref.pdfimport.ImportDialog,27532,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/ImportDialog.java,1155,disableXMPChoice,function,net.sf.jabref.pdfimport.ImportDialog,27529,['gui'],['gui'],gui,False
net/sf/jabref/gui/WrapLayout.java,64,preferredLayoutSize,function,net.sf.jabref.gui.WrapLayout,2539,['gui'],['gui'],gui,False
net/sf/jabref/gui/WrapLayout.java,64,layoutSize,function,net.sf.jabref.gui.WrapLayout,2537,['gui'],['gui'],gui,False
net/sf/jabref/gui/WrapLayout.java,64,minimumLayoutSize,function,net.sf.jabref.gui.WrapLayout,2538,['gui'],['gui'],gui,False
net/sf/jabref/gui/WrapLayout.java,64,addRow,function,net.sf.jabref.gui.WrapLayout,2536,['gui'],['gui'],gui,False
net/sf/jabref/gui/WrapLayout.java,64,WrapLayout,function,net.sf.jabref.gui.WrapLayout,2535,['gui'],['gui'],gui,False
net/sf/jabref/preferences/JabRefPreferences.java,1160,getImportFormatPreferences,function,net.sf.jabref.preferences.JabRefPreferences,27672,['preferences'],['preferences'],preferences,False
net/sf/jabref/logic/cleanup/Cleanups.java,409,Cleanups,type,net.sf.jabref.logic.cleanup.Cleanups,12126,['logic'],['logic'],logic,False
net/sf/jabref/logic/cleanup/Cleanups.java,409,net/sf/jabref/logic/cleanup/Cleanups,file,net.sf.jabref.logic.cleanup.Cleanups,12122,['logic'],['logic'],logic,False
net/sf/jabref/model/DuplicateCheck.java,1064,isDuplicate,function,net.sf.jabref.model.DuplicateCheck,25428,['model'],['model'],model,False
net/sf/jabref/gui/entryeditor/EntryEditor.java,109,getEntry,function,net.sf.jabref.gui.entryeditor.EntryEditor,3524,['gui'],['gui'],gui,False
net/sf/jabref/gui/entryeditor/EntryEditor.java,109,updateField,function,net.sf.jabref.gui.entryeditor.EntryEditor,3559,['gui'],['gui'],gui,False
net/sf/jabref/gui/externalfiles/MoveFileAction.java,126,MoveFileAction,function,net.sf.jabref.gui.externalfiles.MoveFileAction,4231,['gui'],['gui'],gui,False
net/sf/jabref/gui/externalfiles/MoveFileAction.java,126,MoveFileAction,type,net.sf.jabref.gui.externalfiles.MoveFileAction,4233,['gui'],['gui'],gui,False
net/sf/jabref/gui/search/GlobalSearchWorker.java,305,GlobalSearchWorker,function,net.sf.jabref.gui.search.GlobalSearchWorker,10044,['gui'],['gui'],gui,False
net/sf/jabref/logic/search/SearchQuery.java,1020,localize,function,net.sf.jabref.logic.search.SearchQuery,24584,['logic'],['logic'],logic,False
net/sf/jabref/gui/search/GlobalSearchWorker.java,305,GlobalSearchWorker,type,net.sf.jabref.gui.search.GlobalSearchWorker,10047,['gui'],['gui'],gui,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,BibtexSingleField,function,net.sf.jabref.model.entry.BibtexSingleField,26231,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,setFlag,function,net.sf.jabref.model.entry.BibtexSingleField,26243,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,setDisplayable,function,net.sf.jabref.model.entry.BibtexSingleField,26241,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,setWriteable,function,net.sf.jabref.model.entry.BibtexSingleField,26249,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,DEFAULT_FIELD_LENGTH,var,net.sf.jabref.model.entry.BibtexSingleField,26252,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,DEFAULT_FIELD_WEIGHT,var,net.sf.jabref.model.entry.BibtexSingleField,26253,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,flags,var,net.sf.jabref.model.entry.BibtexSingleField,26263,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,name,var,net.sf.jabref.model.entry.BibtexSingleField,26265,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,weight,var,net.sf.jabref.model.entry.BibtexSingleField,26274,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,length,var,net.sf.jabref.model.entry.BibtexSingleField,26264,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,isStandard,function,net.sf.jabref.model.entry.BibtexSingleField,26239,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,setPrivate,function,net.sf.jabref.model.entry.BibtexSingleField,26246,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,setPublic,function,net.sf.jabref.model.entry.BibtexSingleField,26247,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,isPrivate,function,net.sf.jabref.model.entry.BibtexSingleField,26238,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,isDisplayable,function,net.sf.jabref.model.entry.BibtexSingleField,26236,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,isWriteable,function,net.sf.jabref.model.entry.BibtexSingleField,26240,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,setExtras,function,net.sf.jabref.model.entry.BibtexSingleField,26242,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,getFieldProperties,function,net.sf.jabref.model.entry.BibtexSingleField,26233,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,setWeight,function,net.sf.jabref.model.entry.BibtexSingleField,26248,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,getWeight,function,net.sf.jabref.model.entry.BibtexSingleField,26235,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,getLength,function,net.sf.jabref.model.entry.BibtexSingleField,26234,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,getFieldName,function,net.sf.jabref.model.entry.BibtexSingleField,26232,['model'],['model'],model,False
net/sf/jabref/model/entry/BibtexSingleField.java,1097,setName,function,net.sf.jabref.model.entry.BibtexSingleField,26244,['model'],['model'],model,False
net/sf/jabref/gui/push/PushToApplicationButton.java,291,PushToApplicationButton,type,net.sf.jabref.gui.push.PushToApplicationButton,9827,['gui'],['gui'],gui,False
net/sf/jabref/gui/push/PushToApplicationButton.java,291,init,function,net.sf.jabref.gui.push.PushToApplicationButton,9814,['gui'],['gui'],gui,False
net/sf/jabref/gui/push/PushToApplicationButton.java,291,showSettingsDialog,function,net.sf.jabref.gui.push.PushToApplicationButton,9822,['gui'],['gui'],gui,False
net/sf/jabref/gui/push/PushToApplicationButton.java,291,net/sf/jabref/gui/push/PushToApplicationButton,file,net.sf.jabref.gui.push.PushToApplicationButton,9805,['gui'],['gui'],gui,False
net/sf/jabref/logic/l10n/Localization.java,906,setLanguage,function,net.sf.jabref.logic.l10n.Localization,22932,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/Book.java,563,getEndingDate,function,net.sf.jabref.logic.importer.fileformat.medline.Book,16230,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/EndingDate.java,582,EndingDate,type,net.sf.jabref.logic.importer.fileformat.medline.EndingDate,16473,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/Book.java,563,setEndingDate,function,net.sf.jabref.logic.importer.fileformat.medline.Book,16242,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fetcher/zbMATH.java,509,net/sf/jabref/logic/importer/fetcher/zbMATH,file,net.sf.jabref.logic.importer.fetcher.zbMATH,13824,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fetcher/zbMATH.java,509,getURLForQuery,function,net.sf.jabref.logic.importer.fetcher.zbMATH,13828,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/Book.java,563,eLocationID,var,net.sf.jabref.logic.importer.fileformat.medline.Book,16254,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/ELocationID.java,581,ELocationID,type,net.sf.jabref.logic.importer.fileformat.medline.ELocationID,16460,['logic'],['logic'],logic,False
net/sf/jabref/logic/exporter/VerifyingWriter.java,440,VerifyingWriter,function,net.sf.jabref.logic.exporter.VerifyingWriter,12889,['logic'],['logic'],logic,False
net/sf/jabref/logic/exporter/VerifyingWriter.java,440,encoder,var,net.sf.jabref.logic.exporter.VerifyingWriter,12896,['logic'],['logic'],logic,False
net/sf/jabref/logic/exporter/VerifyingWriter.java,440,write,function,net.sf.jabref.logic.exporter.VerifyingWriter,12892,['logic'],['logic'],logic,False
net/sf/jabref/logic/exporter/VerifyingWriter.java,440,problemCharacters,var,net.sf.jabref.logic.exporter.VerifyingWriter,12900,['logic'],['logic'],logic,False
net/sf/jabref/logic/exporter/VerifyingWriter.java,440,couldEncodeAll,function,net.sf.jabref.logic.exporter.VerifyingWriter,12890,['logic'],['logic'],logic,False
net/sf/jabref/logic/exporter/VerifyingWriter.java,440,getProblemCharacters,function,net.sf.jabref.logic.exporter.VerifyingWriter,12891,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getAuthor,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19279,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,author,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19334,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setAuthor,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19306,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getTitle,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19299,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,title,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19354,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setTitle,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19326,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getOrganization,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19296,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,organization,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19351,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setOrganization,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19323,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getAddress,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19276,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,address,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19331,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setAddress,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19303,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getEdition,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19285,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,edition,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19340,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setEdition,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19312,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getMonth,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19293,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,month,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19348,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setMonth,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19320,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getYear,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19301,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,year,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19357,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setYear,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19328,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getNote,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19295,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,note,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19350,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setNote,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19322,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getKey,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19288,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,key,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19343,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setKey,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19315,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getAnnotate,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19278,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,annotate,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19333,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setAnnotate,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19305,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getCrossref,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19283,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,crossref,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19338,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setCrossref,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19310,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getAbstract,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19275,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,_abstract,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19330,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setAbstract,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19302,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getAffiliation,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19277,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,affiliation,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19332,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setAffiliation,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19304,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getContents,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19281,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,contents,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19336,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setContents,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19308,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getCopyright,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19282,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,copyright,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19337,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setCopyright,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19309,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getDoi,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19284,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,doi,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19339,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setDoi,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19311,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getIsbn,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19286,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,isbn,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19341,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setIsbn,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19313,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getIssn,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19287,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,issn,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19342,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setIssn,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19314,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getKeywords,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19289,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,keywords,var,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19344,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,setKeywords,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19316,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/bibtexml/Manual.java,709,getLanguage,function,net.sf.jabref.logic.importer.fileformat.bibtexml.Manual,19290,['logic'],['logic'],logic,False
