Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Modules,Target_Modules,Source_Module,Target_Module
508,1032,net/sf/jabref/logic/importer/fetcher/SpringerLink.java,net/sf/jabref/logic/util/DOI.java,,DOI,var,type,Parameter,1.0,False,,24735.0,['logic'],['logic'],logic,logic
784,614,net/sf/jabref/logic/importer/fileformat/medline/PersonalNameSubjectList.java,net/sf/jabref/logic/importer/fileformat/medline/PersonalNameSubject.java,,PersonalNameSubject,var,type,Use,1.0,False,,16992.0,['logic'],['logic'],logic,logic
784,614,net/sf/jabref/logic/importer/fileformat/medline/PersonalNameSubjectList.java,net/sf/jabref/logic/importer/fileformat/medline/PersonalNameSubject.java,,PersonalNameSubject,var,type,Parameter,1.0,False,,16992.0,['logic'],['logic'],logic,logic
1164,308,net/sf/jabref/preferences/SearchPreferences.java,net/sf/jabref/gui/search/SearchDisplayMode.java,,SearchDisplayMode,file,type,Import,1.0,False,,10081.0,['preferences'],['gui'],preferences,gui
1164,308,net/sf/jabref/preferences/SearchPreferences.java,net/sf/jabref/gui/search/SearchDisplayMode.java,,SearchDisplayMode,function,type,Return,1.0,False,,10081.0,['preferences'],['gui'],preferences,gui
1164,308,net/sf/jabref/preferences/SearchPreferences.java,net/sf/jabref/gui/search/SearchDisplayMode.java,putDefaults,FILTER,function,var,Use,4.0,True,28147.0,10082.0,['preferences'],['gui'],preferences,gui
1164,308,net/sf/jabref/preferences/SearchPreferences.java,net/sf/jabref/gui/search/SearchDisplayMode.java,,SearchDisplayMode,function,type,Use,4.0,False,,10081.0,['preferences'],['gui'],preferences,gui
1164,308,net/sf/jabref/preferences/SearchPreferences.java,net/sf/jabref/gui/search/SearchDisplayMode.java,,SearchDisplayMode,function,type,Parameter,1.0,False,,10081.0,['preferences'],['gui'],preferences,gui
36,1092,net/sf/jabref/gui/DuplicateResolverDialog.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,file,type,Import,1.0,False,,26064.0,['gui'],['model'],gui,model
36,1092,net/sf/jabref/gui/DuplicateResolverDialog.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Return,1.0,False,,26064.0,['gui'],['model'],gui,model
36,1092,net/sf/jabref/gui/DuplicateResolverDialog.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Parameter,6.0,False,,26064.0,['gui'],['model'],gui,model
351,51,net/sf/jabref/gui/worker/MarkEntriesAction.java,net/sf/jabref/gui/JabRefFrame.java,run,getCurrentBasePanel,function,function,Call,4.0,True,10749.0,1789.0,['gui'],['gui'],gui,gui
351,51,net/sf/jabref/gui/worker/MarkEntriesAction.java,net/sf/jabref/gui/JabRefFrame.java,update,getCurrentBasePanel,function,function,Call,4.0,True,10750.0,1789.0,['gui'],['gui'],gui,gui
351,51,net/sf/jabref/gui/worker/MarkEntriesAction.java,net/sf/jabref/gui/JabRefFrame.java,update,output,function,function,Call,4.0,True,10750.0,1817.0,['gui'],['gui'],gui,gui
351,51,net/sf/jabref/gui/worker/MarkEntriesAction.java,net/sf/jabref/gui/JabRefFrame.java,,JabRefFrame,file,type,Import,1.0,False,,1863.0,['gui'],['gui'],gui,gui
351,51,net/sf/jabref/gui/worker/MarkEntriesAction.java,net/sf/jabref/gui/JabRefFrame.java,,JabRefFrame,function,type,Use,1.0,False,,1863.0,['gui'],['gui'],gui,gui
351,51,net/sf/jabref/gui/worker/MarkEntriesAction.java,net/sf/jabref/gui/JabRefFrame.java,,JabRefFrame,function,type,Parameter,1.0,False,,1863.0,['gui'],['gui'],gui,gui
351,51,net/sf/jabref/gui/worker/MarkEntriesAction.java,net/sf/jabref/gui/JabRefFrame.java,MarkEntriesAction,JabRefFrame,type,type,Contain,1.0,False,10751.0,1863.0,['gui'],['gui'],gui,gui
1060,417,net/sf/jabref/migrations/FileLinksUpgradeWarning.java,net/sf/jabref/logic/cleanup/UpgradePdfPsToFileCleanup.java,,UpgradePdfPsToFileCleanup,function,type,Call,2.0,False,,12256.0,['gui'],['logic'],gui,logic
1060,417,net/sf/jabref/migrations/FileLinksUpgradeWarning.java,net/sf/jabref/logic/cleanup/UpgradePdfPsToFileCleanup.java,upgradePdfPsToFile,cleanup,function,function,Call,2.0,True,25353.0,12255.0,['gui'],['logic'],gui,logic
1060,417,net/sf/jabref/migrations/FileLinksUpgradeWarning.java,net/sf/jabref/logic/cleanup/UpgradePdfPsToFileCleanup.java,,UpgradePdfPsToFileCleanup,file,type,Import,1.0,False,,12256.0,['gui'],['logic'],gui,logic
1060,417,net/sf/jabref/migrations/FileLinksUpgradeWarning.java,net/sf/jabref/logic/cleanup/UpgradePdfPsToFileCleanup.java,,UpgradePdfPsToFileCleanup,function,type,Create,1.0,False,,12256.0,['gui'],['logic'],gui,logic
1060,417,net/sf/jabref/migrations/FileLinksUpgradeWarning.java,net/sf/jabref/logic/cleanup/UpgradePdfPsToFileCleanup.java,,UpgradePdfPsToFileCleanup,function,type,Contain,1.0,False,,12256.0,['gui'],['logic'],gui,logic
194,44,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,net/sf/jabref/gui/FileDialog.java,action,withExtension,function,function,Call,4.0,True,6430.0,1325.0,['gui'],['gui'],gui,gui
194,44,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,net/sf/jabref/gui/FileDialog.java,,FileDialog,function,type,Call,4.0,False,,1327.0,['gui'],['gui'],gui,gui
194,44,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,net/sf/jabref/gui/FileDialog.java,action,setDefaultExtension,function,function,Call,4.0,True,6430.0,1318.0,['gui'],['gui'],gui,gui
194,44,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,net/sf/jabref/gui/FileDialog.java,action,showDialogAndGetMultipleFiles,function,function,Call,4.0,True,6430.0,1320.0,['gui'],['gui'],gui,gui
194,44,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,net/sf/jabref/gui/FileDialog.java,,FileDialog,file,type,Import,1.0,False,,1327.0,['gui'],['gui'],gui,gui
194,44,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,net/sf/jabref/gui/FileDialog.java,,FileDialog,function,type,Create,1.0,False,,1327.0,['gui'],['gui'],gui,gui
194,44,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,net/sf/jabref/gui/FileDialog.java,,FileDialog,function,type,Contain,1.0,False,,1327.0,['gui'],['gui'],gui,gui
526,1103,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/EntryType.java,,EntryType,file,type,Import,1.0,False,,26365.0,['logic'],['model'],logic,model
526,1103,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/EntryType.java,,EntryType,function,type,Use,1.0,False,,26365.0,['logic'],['model'],logic,model
526,1103,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/EntryType.java,,EntryType,function,type,Contain,1.0,False,,26365.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,,FieldName,file,type,Import,1.0,False,,26372.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,DOI,function,var,Use,28.0,True,14628.0,26406.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,,FieldName,function,type,Use,28.0,False,,26372.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,AUTHOR,function,var,Use,28.0,True,14628.0,26381.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,EDITOR,function,var,Use,28.0,True,14628.0,26408.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,ABSTRACT,function,var,Use,28.0,True,14628.0,26373.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,KEYWORDS,function,var,Use,28.0,True,14628.0,26447.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,TITLE,function,var,Use,28.0,True,14628.0,26486.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,BOOKTITLE,function,var,Use,28.0,True,14628.0,26385.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,SERIES,function,var,Use,28.0,True,14628.0,26480.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,VOLUME,function,var,Use,28.0,True,14628.0,26495.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,NUMBER,function,var,Use,28.0,True,14628.0,26459.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,PAGES,function,var,Use,28.0,True,14628.0,26465.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,YEAR,function,var,Use,28.0,True,14628.0,26497.0,['logic'],['model'],logic,model
526,1104,net/sf/jabref/logic/importer/fileformat/PdfContentImporter.java,net/sf/jabref/model/entry/FieldName.java,importDatabase,PUBLISHER,function,var,Use,28.0,True,14628.0,26472.0,['logic'],['model'],logic,model
31,194,net/sf/jabref/gui/BasePanel.java,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,,AppendDatabaseAction,function,type,Call,1.0,False,,6433.0,['gui'],['gui'],gui,gui
31,194,net/sf/jabref/gui/BasePanel.java,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,,AppendDatabaseAction,file,type,Import,1.0,False,,6433.0,['gui'],['gui'],gui,gui
31,194,net/sf/jabref/gui/BasePanel.java,net/sf/jabref/gui/importer/actions/AppendDatabaseAction.java,,AppendDatabaseAction,function,type,Create,1.0,False,,6433.0,['gui'],['gui'],gui,gui
201,204,net/sf/jabref/gui/importer/fetcher/CiteSeerXFetcher.java,net/sf/jabref/gui/importer/fetcher/EntryFetcher.java,CiteSeerXFetcher,EntryFetcher,type,type,Implement,1.0,False,6639.0,6732.0,['gui'],['gui'],gui,gui
747,780,net/sf/jabref/logic/importer/fileformat/medline/DeleteCitation.java,net/sf/jabref/logic/importer/fileformat/medline/PMID.java,pmid,PMID,var,type,Use,1.0,True,20278.0,20814.0,['logic'],['logic'],logic,logic
747,780,net/sf/jabref/logic/importer/fileformat/medline/DeleteCitation.java,net/sf/jabref/logic/importer/fileformat/medline/PMID.java,pmid,PMID,var,type,Parameter,1.0,True,20278.0,20814.0,['logic'],['logic'],logic,logic
1082,1088,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/database/event/EntryRemovedEvent.java,,EntryRemovedEvent,file,type,Import,1.0,False,,25841.0,['model'],['model'],model,model
1082,1088,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/database/event/EntryRemovedEvent.java,,EntryRemovedEvent,function,type,Parameter,1.0,False,,25841.0,['model'],['model'],model,model
161,147,net/sf/jabref/gui/groups/GroupDialog.java,net/sf/jabref/gui/fieldeditors/TextField.java,GroupDialog,TextField,type,type,Call,2.0,False,5275.0,4909.0,['gui'],['gui'],gui,gui
161,147,net/sf/jabref/gui/groups/GroupDialog.java,net/sf/jabref/gui/fieldeditors/TextField.java,GroupDialog,setText,function,function,Call,2.0,True,5262.0,4902.0,['gui'],['gui'],gui,gui
161,147,net/sf/jabref/gui/groups/GroupDialog.java,net/sf/jabref/gui/fieldeditors/TextField.java,,TextField,file,type,Import,1.0,False,,4909.0,['gui'],['gui'],gui,gui
161,147,net/sf/jabref/gui/groups/GroupDialog.java,net/sf/jabref/gui/fieldeditors/TextField.java,GroupDialog,TextField,type,type,Create,1.0,False,5275.0,4909.0,['gui'],['gui'],gui,gui
161,147,net/sf/jabref/gui/groups/GroupDialog.java,net/sf/jabref/gui/fieldeditors/TextField.java,GroupDialog,TextField,type,type,Contain,1.0,False,5275.0,4909.0,['gui'],['gui'],gui,gui
423,437,net/sf/jabref/logic/exporter/CustomExportList.java,net/sf/jabref/logic/exporter/SavePreferences.java,readPrefs,loadForExportFromPreferences,function,function,Call,1.0,True,12436.0,12835.0,['logic'],['logic'],logic,logic
423,437,net/sf/jabref/logic/exporter/CustomExportList.java,net/sf/jabref/logic/exporter/SavePreferences.java,,SavePreferences,function,type,Use,1.0,False,,12843.0,['logic'],['logic'],logic,logic
423,437,net/sf/jabref/logic/exporter/CustomExportList.java,net/sf/jabref/logic/exporter/SavePreferences.java,,SavePreferences,function,type,Parameter,3.0,False,,12843.0,['logic'],['logic'],logic,logic
423,437,net/sf/jabref/logic/exporter/CustomExportList.java,net/sf/jabref/logic/exporter/SavePreferences.java,,SavePreferences,function,type,Contain,1.0,False,,12843.0,['logic'],['logic'],logic,logic
555,550,net/sf/jabref/logic/importer/fileformat/medline/Article.java,net/sf/jabref/logic/importer/fileformat/medline/Abstract.java,Article,Abstract,type,type,Use,1.0,False,16136.0,16106.0,['logic'],['logic'],logic,logic
675,856,net/sf/jabref/logic/importer/fileformat/mods/PhysicalLocationDefinition.java,net/sf/jabref/logic/importer/fileformat/mods/StringPlusLanguagePlusAuthority.java,PhysicalLocationDefinition,StringPlusLanguagePlusAuthority,type,type,Extend,1.0,False,18117.0,22112.0,['logic'],['logic'],logic,logic
555,556,net/sf/jabref/logic/importer/fileformat/medline/Article.java,net/sf/jabref/logic/importer/fileformat/medline/ArticleDate.java,Article,ArticleDate,type,type,Use,1.0,False,16136.0,16148.0,['logic'],['logic'],logic,logic
430,1127,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/groups/GroupTreeNode.java,serializeGroups,getTreeAsString,function,function,Call,1.0,True,12575.0,26887.0,['logic'],['model'],logic,model
430,1127,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/groups/GroupTreeNode.java,,GroupTreeNode,file,type,Import,1.0,False,,26894.0,['logic'],['model'],logic,model
430,1127,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/groups/GroupTreeNode.java,,GroupTreeNode,function,type,Parameter,1.0,False,,26894.0,['logic'],['model'],logic,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,listen,getCiteKeyOptional,function,function,Call,5.0,True,25808.0,26020.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,updateEntryLinks,getField,function,function,Call,5.0,True,25811.0,26022.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,replaceKeyInMultiplesKeyField,setField,function,function,Call,5.0,True,25809.0,26054.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,replaceSingleKeyInField,clearField,function,function,Call,5.0,True,25810.0,26014.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,replaceSingleKeyInField,setField,function,function,Call,5.0,True,25810.0,26054.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,file,type,Import,1.0,False,,26064.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,listen,KEY_FIELD,function,var,Use,2.0,True,25808.0,26069.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Use,2.0,False,,26064.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Parameter,2.0,False,,26064.0,['model'],['model'],model,model
1082,1092,net/sf/jabref/model/database/KeyChangeListener.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Contain,1.0,False,,26064.0,['model'],['model'],model,model
225,1036,net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,net/sf/jabref/logic/util/OS.java,,OS,file,type,Import,1.0,False,,24820.0,['gui'],['logic'],gui,logic
225,1036,net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,net/sf/jabref/logic/util/OS.java,getKey,OS_X,function,var,Use,2.0,True,7396.0,24825.0,['gui'],['logic'],gui,logic
225,1036,net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,net/sf/jabref/logic/util/OS.java,,OS,function,type,Use,2.0,False,,24820.0,['gui'],['logic'],gui,logic
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,addString,getName,function,function,Call,9.0,True,25626.0,26281.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,addString,getId,function,function,Call,9.0,True,25626.0,26280.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,hasStringLabel,getName,function,function,Call,9.0,True,25650.0,26281.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,resolveString,getName,function,function,Call,9.0,True,25659.0,26281.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,resolveString,getId,function,function,Call,9.0,True,25659.0,26280.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,resolveString,getContent,function,function,Call,9.0,True,25659.0,26279.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,,BibtexString,file,type,Import,1.0,False,,26291.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,,BibtexString,function,type,Return,1.0,False,,26291.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,,BibtexString,var,type,Use,1.0,False,,26291.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,,BibtexString,var,type,Parameter,2.0,False,,26291.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,,BibtexString,function,type,Parameter,2.0,False,,26291.0,['model'],['model'],model,model
1074,1098,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibtexString.java,,BibtexString,function,type,Contain,3.0,False,,26291.0,['model'],['model'],model,model
861,686,net/sf/jabref/logic/importer/fileformat/mods/TableOfContentsDefinition.java,net/sf/jabref/logic/importer/fileformat/mods/StringPlusLanguage.java,TableOfContentsDefinition,StringPlusLanguage,type,type,Extend,1.0,False,22317.0,18257.0,['logic'],['logic'],logic,logic
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Cast,1.0,False,,26064.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,getAllVisibleFields,getFieldNames,function,function,Call,11.0,True,25632.0,26025.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,getEntryByKey,getCiteKeyOptional,function,function,Call,11.0,True,25636.0,26020.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,getEntriesByKey,getCiteKeyOptional,function,function,Call,11.0,True,25635.0,26020.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,insertEntry,getId,function,function,Call,11.0,True,25651.0,26029.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,insertEntry,registerListener,function,function,Call,11.0,True,25651.0,26048.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,removeEntry,getId,function,function,Call,11.0,True,25655.0,26029.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,resolveForStrings,clone,function,function,Call,11.0,True,25658.0,26015.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,resolveForStrings,getFieldMap,function,function,Call,11.0,True,25658.0,26024.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,resolveForStrings,setField,function,function,Call,11.0,True,25658.0,26054.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,getReferencedEntry,getField,function,function,Call,11.0,True,25640.0,26022.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,file,type,Import,1.0,False,,26064.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Return,1.0,False,,26064.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,var,type,Use,5.0,False,,26064.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Use,5.0,False,,26064.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,var,type,Parameter,9.0,False,,26064.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Parameter,9.0,False,,26064.0,['model'],['model'],model,model
1074,1092,net/sf/jabref/model/database/BibDatabase.java,net/sf/jabref/model/entry/BibEntry.java,,BibEntry,function,type,Contain,5.0,False,,26064.0,['model'],['model'],model,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,getSaveOrderConfig,function,function,Call,8.0,True,12573.0,27116.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,getSaveActions,function,function,Call,8.0,True,12573.0,27115.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,isProtected,function,function,Call,8.0,True,12573.0,27121.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,getMode,function,function,Call,8.0,True,12573.0,27114.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,getDefaultFileDirectory,function,function,Call,8.0,True,12573.0,27111.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,getUserFileDirectories,function,function,Call,8.0,True,12573.0,27117.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,getGroups,function,function,Call,8.0,True,12573.0,27113.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,serializeCiteKeyPattern,getCiteKeyPattern,function,function,Call,8.0,True,12574.0,27109.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,,MetaData,file,type,Import,1.0,False,,27135.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,SAVE_ORDER_CONFIG,function,var,Use,34.0,True,12573.0,27145.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,,MetaData,function,type,Use,34.0,False,,27135.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,SAVE_ACTIONS,function,var,Use,34.0,True,12573.0,27144.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,PROTECTED_FLAG_META,function,var,Use,34.0,True,12573.0,27143.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,DATABASE_TYPE,function,var,Use,34.0,True,12573.0,27136.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,FILE_DIRECTORY,function,var,Use,34.0,True,12573.0,27138.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,getSerializedStringMap,GROUPSTREE,function,var,Use,34.0,True,12573.0,27139.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,serializeMetaData,SEPARATOR_STRING,function,var,Use,34.0,True,12576.0,27147.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,serializeMetaData,ESCAPE_CHARACTER,function,var,Use,34.0,True,12576.0,27137.0,['logic'],['model'],logic,model
430,1135,net/sf/jabref/logic/exporter/MetaDataSerializer.java,net/sf/jabref/model/metadata/MetaData.java,serializeMetaData,SAVE_ACTIONS,function,var,Use,34.0,True,12576.0,27144.0,['logic'],['model'],logic,model
