Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Modules,Target_Modules,Source_Module,Target_Module
253,74,services/channel/src/dcamera_softbus_adapter.cpp,common/include/constants/distributed_camera_constants.h,,,file,file,Import,1.0,False,,,['ChannelCommon'],['utils'],ChannelCommon,utils
253,74,services/channel/src/dcamera_softbus_adapter.cpp,common/include/constants/distributed_camera_constants.h,OnSourceBytesReceived,DCAMERA_MAX_RECV_DATA_LEN,functionimpl,var,Use,4.0,True,3801,1431,['ChannelCommon'],['utils'],ChannelCommon,utils
253,74,services/channel/src/dcamera_softbus_adapter.cpp,common/include/constants/distributed_camera_constants.h,OnSourceStreamReceived,DCAMERA_MAX_RECV_DATA_LEN,functionimpl,var,Use,4.0,True,3805,1431,['ChannelCommon'],['utils'],ChannelCommon,utils
253,74,services/channel/src/dcamera_softbus_adapter.cpp,common/include/constants/distributed_camera_constants.h,OnSinkBytesReceived,DCAMERA_MAX_RECV_DATA_LEN,functionimpl,var,Use,4.0,True,3796,1431,['ChannelCommon'],['utils'],ChannelCommon,utils
253,74,services/channel/src/dcamera_softbus_adapter.cpp,common/include/constants/distributed_camera_constants.h,OnSinkStreamReceived,DCAMERA_MAX_RECV_DATA_LEN,functionimpl,var,Use,4.0,True,3800,1431,['ChannelCommon'],['utils'],ChannelCommon,utils
253,76,services/channel/src/dcamera_softbus_adapter.cpp,common/include/utils/data_buffer.h,OnSourceBytesReceived,DataBuffer,functionimpl,type,Use,8.0,True,3801,1470,['ChannelCommon'],['utils'],ChannelCommon,utils
253,76,services/channel/src/dcamera_softbus_adapter.cpp,common/include/utils/data_buffer.h,OnSourceStreamReceived,DataBuffer,functionimpl,type,Use,8.0,True,3805,1470,['ChannelCommon'],['utils'],ChannelCommon,utils
253,76,services/channel/src/dcamera_softbus_adapter.cpp,common/include/utils/data_buffer.h,OnSinkBytesReceived,DataBuffer,functionimpl,type,Use,8.0,True,3796,1470,['ChannelCommon'],['utils'],ChannelCommon,utils
253,76,services/channel/src/dcamera_softbus_adapter.cpp,common/include/utils/data_buffer.h,OnSinkStreamReceived,DataBuffer,functionimpl,type,Use,8.0,True,3800,1470,['ChannelCommon'],['utils'],ChannelCommon,utils
253,75,services/channel/src/dcamera_softbus_adapter.cpp,common/include/constants/distributed_camera_errno.h,,,file,file,Import,1.0,False,,,['ChannelCommon'],['utils'],ChannelCommon,utils
8,1,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/dcamera_device/dmetadata_processor.h,,,file,file,Import,1.0,False,,,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,1,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/dcamera_device/dmetadata_processor.h,dMetadataProcessor_,DMetadataProcessor,var,type,Use,1.0,True,205,50,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,1,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/dcamera_device/dmetadata_processor.h,dMetadataProcessor_,DMetadataProcessor,var,type,Parameter,1.0,True,205,50,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,5,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,,,file,file,Import,1.0,False,,,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,5,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,halStreamMap_,DCameraStream,var,type,Use,1.0,True,211,125,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,5,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,halStreamMap_,DCameraStream,var,type,Parameter,1.0,True,211,125,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
72,73,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,camera_hdf/interfaces/include/types.h,,,file,file,Import,1.0,False,,,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
72,73,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,camera_hdf/interfaces/include/types.h,OpenSession,DCamRetCode,functionproto,alias,Return,7.0,True,1363,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
72,73,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,camera_hdf/interfaces/include/types.h,CloseSession,DCamRetCode,functionproto,alias,Return,7.0,True,1361,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
72,73,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,camera_hdf/interfaces/include/types.h,ConfigureStreams,DCamRetCode,functionproto,alias,Return,7.0,True,1362,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
72,73,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,camera_hdf/interfaces/include/types.h,ReleaseStreams,DCamRetCode,functionproto,alias,Return,7.0,True,1364,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
72,73,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,camera_hdf/interfaces/include/types.h,StartCapture,DCamRetCode,functionproto,alias,Return,7.0,True,1365,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
72,73,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,camera_hdf/interfaces/include/types.h,StopCapture,DCamRetCode,functionproto,alias,Return,7.0,True,1366,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
72,73,camera_hdf/interfaces/include/idistributed_camera_provider_callback.h,camera_hdf/interfaces/include/types.h,UpdateSettings,DCamRetCode,functionproto,alias,Return,7.0,True,1367,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
252,246,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_channel_source_impl.h,,,file,file,Import,1.0,False,,,['ChannelSource'],['ChannelSource'],ChannelSource,ChannelSource
252,246,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_channel_source_impl.h,DCameraChannelSourceImpl,DCameraChannelSourceImpl,functionimpl,functionproto,Implement,7.0,True,3759,3659,['ChannelSource'],['ChannelSource'],ChannelSource,ChannelSource
252,246,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_channel_source_impl.h,~DCameraChannelSourceImpl,~DCameraChannelSourceImpl,functionimpl,functionproto,Implement,7.0,True,3763,3663,['ChannelSource'],['ChannelSource'],ChannelSource,ChannelSource
252,246,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_channel_source_impl.h,OpenSession,OpenSession,functionimpl,functionproto,Implement,7.0,True,3760,3660,['ChannelSource'],['ChannelSource'],ChannelSource,ChannelSource
252,246,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_channel_source_impl.h,CloseSession,CloseSession,functionimpl,functionproto,Implement,7.0,True,3757,3657,['ChannelSource'],['ChannelSource'],ChannelSource,ChannelSource
252,246,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_channel_source_impl.h,CreateSession,CreateSession,functionimpl,functionproto,Implement,7.0,True,3758,3658,['ChannelSource'],['ChannelSource'],ChannelSource,ChannelSource
252,246,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_channel_source_impl.h,ReleaseSession,ReleaseSession,functionimpl,functionproto,Implement,7.0,True,3761,3661,['ChannelSource'],['ChannelSource'],ChannelSource,ChannelSource
252,246,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_channel_source_impl.h,SendData,SendData,functionimpl,functionproto,Implement,7.0,True,3762,3662,['ChannelSource'],['ChannelSource'],ChannelSource,ChannelSource
252,247,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_softbus_adapter.h,,,file,file,Import,1.0,False,,,['ChannelSource'],['ChannelCommon'],ChannelSource,ChannelCommon
9,73,camera_hdf/hdi_impl/include/utils/constants.h,camera_hdf/interfaces/include/types.h,,,file,file,Import,1.0,False,,,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
252,248,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/dcamera_softbus_session.h,CreateSession,DCameraSoftbusSession,functionimpl,type,Use,2.0,True,3758,3725,['ChannelSource'],['ChannelCommon'],ChannelSource,ChannelCommon
249,76,services/channel/include/icamera_channel.h,common/include/utils/data_buffer.h,,,file,file,Import,1.0,False,,,['ChannelCommon'],['utils'],ChannelCommon,utils
249,77,services/channel/include/icamera_channel.h,common/include/utils/dcamera_index.h,,,file,file,Import,1.0,False,,,['ChannelCommon'],['utils'],ChannelCommon,utils
8,9,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/utils/constants.h,,,file,file,Import,1.0,False,,,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,9,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/utils/constants.h,dcSupportedFormatMap_,DCSceneType,var,alias,Use,2.0,True,208,212,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,9,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/utils/constants.h,dcSupportedResolutionMap_,DCResolution,var,type,Use,2.0,True,209,218,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,9,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/utils/constants.h,dcSupportedFormatMap_,DCSceneType,var,alias,Parameter,2.0,True,208,212,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,9,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/hdi_impl/include/utils/constants.h,dcSupportedResolutionMap_,DCResolution,var,type,Parameter,2.0,True,209,218,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
134,123,services/cameraservice/cameraoperator/client/src/listener/dcamera_photo_surface_listener_common.cpp,services/cameraservice/cameraoperator/client/include/listener/dcamera_photo_surface_listener.h,,,file,file,Import,1.0,False,,,['utils'],['utils'],utils,utils
134,123,services/cameraservice/cameraoperator/client/src/listener/dcamera_photo_surface_listener_common.cpp,services/cameraservice/cameraoperator/client/include/listener/dcamera_photo_surface_listener.h,DCameraPhotoSurfaceListener,DCameraPhotoSurfaceListener,functionimpl,functionproto,Implement,2.0,True,2074,1953,['utils'],['utils'],utils,utils
134,123,services/cameraservice/cameraoperator/client/src/listener/dcamera_photo_surface_listener_common.cpp,services/cameraservice/cameraoperator/client/include/listener/dcamera_photo_surface_listener.h,OnBufferAvailable,OnBufferAvailable,functionimpl,functionproto,Implement,2.0,True,2075,1954,['utils'],['utils'],utils,utils
252,249,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/icamera_channel.h,CreateSession,icamera_channel,functionimpl,type,Use,1.0,True,3758,,['ChannelSource'],['ChannelCommon'],ChannelSource,ChannelCommon
252,249,services/channel/src/dcamera_channel_source_impl.cpp,services/channel/include/icamera_channel.h,CreateSession,DCameraSessionMode,functionimpl,alias,Parameter,1.0,True,3758,3730,['ChannelSource'],['ChannelCommon'],ChannelSource,ChannelCommon
201,204,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_data_process.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_stream_data_process.h,,,file,file,Import,1.0,False,,,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
201,204,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_data_process.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_stream_data_process.h,streamProcess_,DCameraStreamDataProcess,var,type,Use,1.0,True,2935,2981,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
201,204,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_data_process.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_stream_data_process.h,streamProcess_,DCameraStreamDataProcess,var,type,Parameter,1.0,True,2935,2981,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
266,268,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/utils/image_common_type.h,,,file,file,Import,1.0,False,,,['CameraDataProcessCommon'],['CameraDataProcessCommon'],CameraDataProcessCommon,CameraDataProcessCommon
266,268,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/utils/image_common_type.h,GetSourceConfig,VideoConfigParams,functionproto,type,Return,2.0,True,4074,4117,['CameraDataProcessCommon'],['CameraDataProcessCommon'],CameraDataProcessCommon,CameraDataProcessCommon
266,268,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/utils/image_common_type.h,GetTargetConfig,VideoConfigParams,functionproto,type,Return,2.0,True,4075,4117,['CameraDataProcessCommon'],['CameraDataProcessCommon'],CameraDataProcessCommon,CameraDataProcessCommon
266,268,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/utils/image_common_type.h,EncodeDataProcess,VideoConfigParams,functionimpl,type,Parameter,5.0,True,4068,4117,['CameraDataProcessCommon'],['CameraDataProcessCommon'],CameraDataProcessCommon,CameraDataProcessCommon
266,268,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/utils/image_common_type.h,IsInEncoderRange,VideoConfigParams,functionproto,type,Parameter,5.0,True,4081,4117,['CameraDataProcessCommon'],['CameraDataProcessCommon'],CameraDataProcessCommon,CameraDataProcessCommon
266,268,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/utils/image_common_type.h,IsConvertible,VideoConfigParams,functionproto,type,Parameter,5.0,True,4080,4117,['CameraDataProcessCommon'],['CameraDataProcessCommon'],CameraDataProcessCommon,CameraDataProcessCommon
266,268,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/utils/image_common_type.h,EncodeDataProcess,VideoConfigParams,type,type,Contain,2.0,True,4089,4117,['CameraDataProcessCommon'],['CameraDataProcessCommon'],CameraDataProcessCommon,CameraDataProcessCommon
194,74,services/cameraservice/sourceservice/include/distributedcamera/distributed_camera_source_service.h,common/include/constants/distributed_camera_constants.h,,,file,file,Import,1.0,False,,,['DistributedCameraSourceMgr'],['utils'],DistributedCameraSourceMgr,utils
194,74,services/cameraservice/sourceservice/include/distributedcamera/distributed_camera_source_service.h,common/include/constants/distributed_camera_constants.h,DistributedCameraSourceService,distributed_camera_constants,type,type,Contain,1.0,True,2800,,['DistributedCameraSourceMgr'],['utils'],DistributedCameraSourceMgr,utils
266,260,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/pipeline/dcamera_pipeline_sink.h,,,file,file,Import,1.0,False,,,['CameraDataProcessCommon'],['CameraDataPreProcess'],CameraDataProcessCommon,CameraDataPreProcess
266,260,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/pipeline/dcamera_pipeline_sink.h,callbackPipelineSink_,DCameraPipelineSink,var,type,Use,1.0,True,4091,3962,['CameraDataProcessCommon'],['CameraDataPreProcess'],CameraDataProcessCommon,CameraDataPreProcess
266,260,services/data_process/include/pipeline_node/multimedia_codec/encode_data_process.h,services/data_process/include/pipeline/dcamera_pipeline_sink.h,callbackPipelineSink_,DCameraPipelineSink,var,type,Parameter,1.0,True,4091,3962,['CameraDataProcessCommon'],['CameraDataPreProcess'],CameraDataProcessCommon,CameraDataPreProcess
161,150,services/cameraservice/sinkservice/include/distributedcameramgr/listener/dcamera_sink_output_channel_listener.h,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_output.h,,,file,file,Import,1.0,False,,,['DistributedCameraSinkMgr'],['DistributedCameraSinkMgr'],DistributedCameraSinkMgr,DistributedCameraSinkMgr
161,150,services/cameraservice/sinkservice/include/distributedcameramgr/listener/dcamera_sink_output_channel_listener.h,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_output.h,output_,DCameraSinkOutput,var,type,Use,1.0,True,2400,2338,['DistributedCameraSinkMgr'],['DistributedCameraSinkMgr'],DistributedCameraSinkMgr,DistributedCameraSinkMgr
161,150,services/cameraservice/sinkservice/include/distributedcameramgr/listener/dcamera_sink_output_channel_listener.h,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_output.h,output_,DCameraSinkOutput,var,type,Parameter,1.0,True,2400,2338,['DistributedCameraSinkMgr'],['DistributedCameraSinkMgr'],DistributedCameraSinkMgr,DistributedCameraSinkMgr
201,209,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_data_process.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_source_data_process.h,,,file,file,Import,1.0,False,,,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
201,209,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_data_process.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_source_data_process.h,DCameraSourceDataProcess,ICameraSourceDataProcess,type,type,Extend,1.0,True,2934,3023,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
194,77,services/cameraservice/sourceservice/include/distributedcamera/distributed_camera_source_service.h,common/include/utils/dcamera_index.h,,,file,file,Import,1.0,False,,,['DistributedCameraSourceMgr'],['utils'],DistributedCameraSourceMgr,utils
194,77,services/cameraservice/sourceservice/include/distributedcamera/distributed_camera_source_service.h,common/include/utils/dcamera_index.h,camerasMap_,DCameraIndex,var,type,Use,1.0,True,2802,1475,['DistributedCameraSourceMgr'],['utils'],DistributedCameraSourceMgr,utils
194,77,services/cameraservice/sourceservice/include/distributedcamera/distributed_camera_source_service.h,common/include/utils/dcamera_index.h,camerasMap_,DCameraIndex,var,type,Parameter,1.0,True,2802,1475,['DistributedCameraSourceMgr'],['utils'],DistributedCameraSourceMgr,utils
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,,,file,file,Import,1.0,False,,,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,InitOutputConfigurations,DCamRetCode,functionproto,alias,Return,7.0,True,192,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,AcquireBuffer,DCamRetCode,functionproto,alias,Return,7.0,True,176,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,ShutterBuffer,DCamRetCode,functionproto,alias,Return,7.0,True,201,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,SetCallBack,DCamRetCode,functionproto,alias,Return,7.0,True,198,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,SetDeviceCallback,DCamRetCode,functionproto,alias,Return,7.0,True,200,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,NegotiateSuitableCaptureInfo,DCamRetCode,functionproto,alias,Return,7.0,True,195,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,ConvertDCEncodeType,DCEncodeType,functionproto,alias,Return,7.0,True,187,1371,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,BuildSuitableCaptureInfo,DCCaptureInfo,functionproto,alias,Use,5.0,True,178,1370,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,dhBase_,DHBase,var,alias,Use,5.0,True,210,1378,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,dcSupportedCodecType_,DCEncodeType,var,alias,Use,5.0,True,207,1371,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,dcStreamInfoMap_,DCStreamInfo,var,alias,Use,5.0,True,206,1372,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,cachedDCaptureInfoList_,DCCaptureInfo,var,alias,Use,5.0,True,204,1370,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,BuildSuitableCaptureInfo,DCCaptureInfo,functionproto,alias,Parameter,5.0,True,178,1370,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,dhBase_,DHBase,var,alias,Parameter,5.0,True,210,1378,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,dcSupportedCodecType_,DCEncodeType,var,alias,Parameter,5.0,True,207,1371,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,dcStreamInfoMap_,DCStreamInfo,var,alias,Parameter,5.0,True,206,1372,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
8,73,camera_hdf/hdi_impl/include/dstream_operator/dstream_operator.h,camera_hdf/interfaces/include/types.h,cachedDCaptureInfoList_,DCCaptureInfo,var,alias,Parameter,5.0,True,204,1370,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
111,75,services/cameraservice/base/src/dcamera_info_cmd.cpp,common/include/constants/distributed_camera_errno.h,,,file,file,Import,1.0,False,,,['CameraServiceCommon'],['utils'],CameraServiceCommon,utils
111,74,services/cameraservice/base/src/dcamera_info_cmd.cpp,common/include/constants/distributed_camera_constants.h,,,file,file,Import,1.0,False,,,['CameraServiceCommon'],['utils'],CameraServiceCommon,utils
2,73,camera_hdf/hdi_impl/include/dcamera_host/dcamera_host.h,camera_hdf/interfaces/include/types.h,AddDCameraDevice,DCamRetCode,functionproto,alias,Return,2.0,True,56,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
2,73,camera_hdf/hdi_impl/include/dcamera_host/dcamera_host.h,camera_hdf/interfaces/include/types.h,RemoveDCameraDevice,DCamRetCode,functionproto,alias,Return,2.0,True,65,1374,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
2,73,camera_hdf/hdi_impl/include/dcamera_host/dcamera_host.h,camera_hdf/interfaces/include/types.h,dhBaseHashDCamIdMap_,DHBase,var,alias,Use,1.0,True,71,1378,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
2,73,camera_hdf/hdi_impl/include/dcamera_host/dcamera_host.h,camera_hdf/interfaces/include/types.h,dhBaseHashDCamIdMap_,DHBase,var,alias,Parameter,1.0,True,71,1378,['VirtualCameraHdf'],['VirtualCameraHdf'],VirtualCameraHdf,VirtualCameraHdf
202,208,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_input.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_input.h,,,file,file,Import,1.0,False,,,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
202,208,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_input.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_input.h,DCameraSourceInput,ICameraInput,type,type,Extend,1.0,True,2952,3017,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
202,209,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_input.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_source_data_process.h,,,file,file,Import,1.0,False,,,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
202,209,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_input.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_source_data_process.h,dataProcess_,ICameraSourceDataProcess,var,type,Use,1.0,True,2955,3023,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
202,209,services/cameraservice/sourceservice/include/distributedcameramgr/dcameradata/dcamera_source_input.h,services/cameraservice/sourceservice/include/distributedcameramgr/dcamerainterface/icamera_source_data_process.h,dataProcess_,ICameraSourceDataProcess,var,type,Parameter,1.0,True,2955,3023,['DistributedCameraSourceMgr'],['DistributedCameraSourceMgr'],DistributedCameraSourceMgr,DistributedCameraSourceMgr
128,74,services/cameraservice/cameraoperator/client/src/callback/dcamera_preview_callback.cpp,common/include/constants/distributed_camera_constants.h,,,file,file,Import,1.0,False,,,['utils'],['utils'],utils,utils
